bin_id,sentiment,Tstart,Tend,bin_position
84434,-0.90000,1584138572360,1584141774028,1
84435,-0.70000,1584138572360,1584141774028,2
84436,-0.20000,1584131789439,1584141773929,1
84437,0.80000,1584131789439,1584141773929,2
84447,-0.90000,1584086124052,1584141742626,1
84448,0.90000,1584086124052,1584141742626,2
84466,-0.60000,1584105251199,1584141514691,1
84467,-0.40000,1584138330595,1584141503875,1
84468,-0.70000,1584138330595,1584141503875,2
84477,0.00000,1584141241095,1584141365845,1
84478,1.00000,1584141241095,1584141365845,2
84479,0.10000,1584139769687,1584141340891,1
84480,-0.90000,1584139769687,1584141340891,2
84483,0.20000,1583996375256,1584141293396,1
84484,0.90000,1583996375256,1584141293396,2
84485,-0.90000,1584118327976,1584141284097,1
84486,-0.15000,1584118327976,1584141284097,2
84493,-0.80000,1584105251199,1584141217980,1
84494,0.90000,1584105251199,1584141217980,2
84495,-0.45000,1583950872921,1584141198351,1
84498,-0.90000,1582314304841,1584141151814,1
84499,-0.50000,1582314304841,1584141151814,2
84500,-0.80000,1584122501879,1584141151771,1
84501,0.10000,1584122501879,1584141151771,2
84502,-0.90000,1584131861450,1584141130523,1
84503,-0.08333,1584131861450,1584141130523,2
84506,-0.20000,1583568903875,1584141085806,1
84513,-0.50000,1584015305444,1584141079318,1
84514,-0.70000,1584015305444,1584141079318,2
84515,0.10000,1584122501879,1584141070502,1
84516,-0.80000,1584122501879,1584141070502,2
84517,-1.00000,1584100074070,1584141070272,1
84518,-0.56667,1584100074070,1584141070272,2
84524,-1.00000,1584138952721,1584140973476,1
84525,-0.90000,1584138952721,1584140973476,2
84528,-0.80000,1584139273903,1584140960368,1
84529,-0.70000,1584139273903,1584140960368,2
84530,-0.90000,1584139023543,1584140918155,1
84531,0.80000,1584139023543,1584140918155,2
84532,-0.20000,1584139023543,1584140918155,3
84533,-0.90000,1584139023543,1584140918155,4
84534,-0.60000,1584139023543,1584140918155,5
84535,-0.90000,1584139023543,1584140918155,6
84536,-0.70000,1584139023543,1584140918155,7
84537,-0.90000,1577647875008,1584140896561,1
84538,-0.70000,1577647875008,1584140896561,2
84547,-0.90000,1584138368294,1584140806244,1
84548,-0.95000,1584138368294,1584140806244,2
84552,0.20000,1584105251199,1584140755736,1
84553,0.90000,1584105251199,1584140755736,2
84569,-0.50000,1583405168073,1584140609337,1
84570,-0.60000,1583405168073,1584140609337,2
84571,-0.30000,1583405168073,1584140609337,3
84574,-0.90000,1584116649568,1584140582891,1
84579,-0.60000,1584105251199,1584140549416,1
84580,-0.50000,1584105251199,1584140549416,2
84586,-0.10000,1584140337367,1584140489908,1
84587,-0.45000,1584140337367,1584140489908,2
84588,-0.50000,1584107382205,1584140465276,1
84589,0.40000,1584107382205,1584140465276,2
84600,0.00000,1584114822548,1584140428062,1
84601,0.20000,1584114822548,1584140428062,2
84602,0.00000,1584087552910,1584140422064,1
84603,0.90000,1584087552910,1584140422064,2
84607,1.00000,1584136279703,1584140377558,1
84608,0.10000,1584136279703,1584140377558,2
84613,0.20000,1584122501879,1584140323917,1
84614,-0.90000,1584122501879,1584140323917,2
84615,-0.90000,1584122501879,1584140323917,3
84616,1.00000,1584122501879,1584140323917,4
84617,-0.80000,1584137987085,1584140311215,1
84618,0.20000,1584137987085,1584140311215,2
84619,-0.60000,1584137987085,1584140311215,3
84620,0.00000,1584100074070,1584140294392,1
84621,0.10000,1584100074070,1584140294392,2
84622,-0.70000,1584122501879,1584140282043,1
84629,-0.80000,1583501992936,1584140209817,1
84630,-0.80000,1583501992936,1584140209817,2
84631,-0.90000,1583501992936,1584140209817,3
84632,-0.90000,1584092985588,1584140184741,1
84633,0.20000,1584092985588,1584140184741,2
84644,-0.80000,1584140087718,1584140117680,1
84645,0.90000,1584140087718,1584140117680,2
84656,-0.80000,1584139679913,1584140059460,1
84657,-0.80000,1584139679913,1584140059460,2
84658,-0.45000,1584139679913,1584140059460,3
84662,-0.80000,1584100074070,1584140025504,1
84663,0.20000,1584100074070,1584140025504,2
84666,0.00000,1584120300940,1584139948911,1
84667,0.30000,1584120300940,1584139948911,2
84668,-0.60000,1584122501879,1584139939045,1
84678,0.95000,1584114822548,1584139872833,1
84679,0.20000,1583405168073,1584139872790,1
84680,-0.70000,1583405168073,1584139872790,2
84681,-0.90000,1584122501879,1584139838755,1
84682,-0.30000,1584122501879,1584139838755,2
84685,-0.80000,1584035061504,1584139808787,1
84686,-0.40000,1584035061504,1584139808787,2
84687,-0.80000,1583968334228,1584139788069,1
84688,0.20000,1583968334228,1584139788069,2
84691,-0.90000,1584131443378,1584139699057,1
84692,-0.30000,1584131443378,1584139699057,2
84699,-0.90000,1584105437557,1584139686197,1
84700,0.06667,1584105437557,1584139686197,2
84709,-0.90000,1584115054791,1584139605363,1
84710,0.60000,1584115054791,1584139605363,2
84725,0.80000,1584127799281,1584139451649,1
84726,-0.90000,1584127799281,1584139451649,2
84727,-0.70000,1584139258061,1584139392170,1
84728,-0.80000,1584139258061,1584139392170,2
84729,-0.90000,1584127742092,1584139381815,1
84730,-0.25000,1584127742092,1584139381815,2
84733,-0.90000,1584087552910,1584139319333,1
84734,0.00000,1584087552910,1584139319333,2
84769,-0.90000,1584114822548,1584139171625,1
84770,-0.80000,1584114822548,1584139171625,2
84781,-0.80000,1584091197543,1584139131996,1
84782,0.00000,1584091197543,1584139131996,2
84787,-0.70000,1584122501879,1584139097365,1
84788,-0.20000,1584122501879,1584139097365,2
84797,0.80000,1584138541024,1584139006872,1
84798,1.00000,1584138541024,1584139006872,2
84807,-0.90000,1584122501879,1584138953557,1
84808,-0.90000,1584122501879,1584138953557,2
84817,-0.90000,1584124493404,1584138813279,1
84818,-0.70000,1584124493404,1584138813279,2
84819,-0.10000,1584124493404,1584138813279,3
84820,-0.40000,1584124493404,1584138813279,4
84823,0.00000,1583002332124,1584138802243,1
84824,0.40000,1583002332124,1584138802243,2
84843,-0.70000,1584137940358,1584138548942,1
84844,0.20000,1584137940358,1584138548942,2
84847,0.20000,1584137995516,1584138488005,1
84848,0.45000,1584137995516,1584138488005,2
84855,-0.50000,1584114822548,1584138447909,1
84856,-0.70000,1584114822548,1584138447909,2
84857,-0.10000,1584114822548,1584138447909,3
84858,0.10000,1584114822548,1584138447909,4
84880,-0.20000,1584112927187,1584138288743,1
84881,-0.50000,1584112927187,1584138288743,2
84884,-0.10000,1584122501879,1584138281588,1
84885,-0.90000,1584122501879,1584138281588,2
84886,-0.20000,1584043697357,1584138276606,1
84887,-0.90000,1584043697357,1584138276606,2
84888,-0.95000,1584114822548,1584138265714,1
84900,-0.80000,1584137987085,1584138211124,1
84901,-0.90000,1584137987085,1584138211124,2
84922,-0.90000,1584134491128,1584137925526,1
84923,0.10000,1584134491128,1584137925526,2
84954,-0.70000,1583930893818,1584137772639,1
84955,-0.20000,1583930893818,1584137772639,2
84961,-0.90000,1584133468811,1584137681092,1
84962,-0.70000,1584133468811,1584137681092,2
84971,-0.90000,1584136218064,1584137515303,1
84972,0.00000,1584136218064,1584137515303,2
84978,-0.95000,1584134288987,1584137477575,1
84979,-0.90000,1584134288987,1584137477575,2
84980,-0.90000,1584134288987,1584137477575,3
84992,-0.90000,1584126972747,1584137321479,1
84993,-0.60000,1584126972747,1584137321479,2
85015,-0.90000,1584129272733,1584137273158,1
85016,-0.90000,1584129272733,1584137273158,2
85017,-0.60000,1584129272733,1584137273158,3
85025,-0.70000,1584105251199,1584137166156,1
85026,-0.30000,1584105251199,1584137166156,2
85067,-0.60000,1584123361256,1584136992911,1
85068,0.30000,1584123361256,1584136992911,2
85069,-0.53333,1584123361256,1584136992911,3
85083,-0.60000,1584122501879,1584136909119,1
85087,-0.90000,1584135833058,1584136871973,1
85088,-0.80000,1584135833058,1584136871973,2
85095,-0.80000,1583963993924,1584136858510,1
85096,-0.90000,1583963993924,1584136858510,2
85097,0.00000,1584131692541,1584136843665,1
85106,-0.76667,1584117484829,1584136758807,1
85108,-0.90000,1584082935317,1584136747569,1
85120,-0.90000,1584127605410,1584136616967,1
85121,-0.90000,1584127605410,1584136616967,2
85127,-0.90000,1584135579362,1584136539459,1
85128,-0.90000,1584135579362,1584136539459,2
85164,-0.40000,1584058622780,1584136404537,1
85165,-0.90000,1584058622780,1584136404537,2
85166,-0.90000,1584058622780,1584136404537,3
85177,-0.40000,1584087552910,1584136314586,1
85178,-0.90000,1584087552910,1584136314586,2
85179,-0.40000,1584115104323,1584136313948,1
85180,-0.90000,1584115104323,1584136313948,2
85191,-0.40000,1584105251199,1584136292099,1
85192,-0.20000,1584105251199,1584136292099,2
85202,-0.90000,1584113989532,1584136182859,1
85203,1.00000,1584113989532,1584136182859,2
85204,0.10000,1584123940021,1584136170142,1
85205,0.30000,1584123940021,1584136170142,2
85206,0.90000,1584113989532,1584136168134,1
85207,-0.60000,1584113989532,1584136168134,2
85210,1.00000,1584015305444,1584136129753,1
85211,0.80000,1584015305444,1584136129753,2
85222,-0.90000,1584135822177,1584136004229,1
85223,0.90000,1584135822177,1584136004229,2
85242,-0.90000,1584087552910,1584135719077,1
85243,-0.90000,1584087552910,1584135719077,2
85244,-0.70000,1584087552910,1584135719077,3
85249,-0.60000,1584064776276,1584135655377,1
85250,-0.40000,1584064776276,1584135655377,2
85259,0.00000,1583816971428,1584135467989,1
85260,0.60000,1583816971428,1584135467989,2
85272,-0.80000,1584134877831,1584135268518,1
85273,-0.30000,1584134877831,1584135268518,2
85289,-0.80000,1584087552910,1584135152970,1
85290,-0.03333,1584087552910,1584135152970,2
85295,-0.90000,1584091054151,1584135149555,1
85296,0.70000,1584091054151,1584135149555,2
85330,-0.30000,1584062009039,1584134732722,1
85331,-0.90000,1584062009039,1584134732722,2
85332,-0.70000,1584062009039,1584134732722,3
85342,-0.30000,1584129813619,1584134653839,1
85343,-0.70000,1584129813619,1584134653839,2
85361,-0.80000,1584102939707,1584134550448,1
85362,-0.80000,1584102939707,1584134550448,2
85363,-0.50000,1584087552910,1584134527426,1
85364,-0.70000,1584087552910,1584134527426,2
85365,-0.90000,1584110772915,1584134522004,1
85366,-0.70000,1584110772915,1584134522004,2
85367,-0.90000,1584110772915,1584134522004,3
85368,0.90000,1583956900582,1584134513957,1
85369,1.00000,1583956900582,1584134513957,2
85372,-0.80000,1584122501879,1584134490885,1
85373,-0.90000,1584128655031,1584134452863,1
85374,-0.90000,1584128655031,1584134452863,2
85375,-0.30000,1584132033092,1584134431678,1
85376,-0.70000,1584132033092,1584134431678,2
85385,0.80000,1584114973832,1584134346986,1
85386,0.00000,1584114973832,1584134346986,2
85394,-0.50000,1584133762037,1584134294041,1
85395,0.10000,1584133762037,1584134294041,2
85415,-0.90000,1584127067361,1584133920786,1
85416,0.30000,1584127067361,1584133920786,2
85419,-0.80000,1584128354669,1584133866857,1
85420,-0.60000,1584128354669,1584133866857,2
85421,-0.90000,1584128354669,1584133866857,3
85422,-0.80000,1584128354669,1584133866857,4
85423,1.00000,1584128354669,1584133866857,5
85424,0.00000,1584122501879,1584133855421,1
85425,-0.60000,1584122501879,1584133855421,2
85432,-0.30000,1583242299938,1584133796587,1
85433,-0.70000,1583242299938,1584133796587,2
85451,-0.90000,1584087552910,1584133746284,1
85452,0.50000,1584087552910,1584133746284,2
85455,-0.30000,1584071495542,1584133701294,1
85456,0.90000,1584071495542,1584133701294,2
85459,-0.90000,1584128354669,1584133691764,1
85473,-0.90000,1584130062672,1584133559106,1
85474,-0.60000,1584130062672,1584133559106,2
85475,-0.80000,1584130062672,1584133559106,3
85476,-0.70000,1584122501879,1584133549858,1
85477,-0.80000,1584122501879,1584133549858,2
85482,1.00000,1584035854796,1584133528628,1
85483,0.90000,1584035854796,1584133528628,2
85484,0.20000,1584035854796,1584133528628,3
85485,0.00000,1584035854796,1584133528628,4
85496,-0.90000,1584122501879,1584133305394,1
85503,-0.20000,1584105251199,1584133217967,1
85504,-0.80000,1584105251199,1584133217967,2
85509,1.00000,1584131682055,1584133159129,1
85510,0.90000,1584131682055,1584133159129,2
85521,-0.90000,1584124663437,1584133099415,1
85522,0.30000,1584124663437,1584133099415,2
85523,-0.90000,1584132352325,1584133091594,1
85524,-0.30000,1584132352325,1584133091594,2
85528,-0.90000,1584122501879,1584133013323,1
85529,-0.80000,1584122501879,1584133013323,2
85530,-0.90000,1584012633797,1584133001478,1
85531,0.10000,1584012633797,1584133001478,2
85532,0.10000,1584132577200,1584132999538,1
85533,-0.90000,1584081180021,1584132983161,1
85534,-0.50000,1584081180021,1584132983161,2
85535,-0.90000,1584114822548,1584132963877,1
85536,-0.20000,1584114822548,1584132963877,2
85537,-0.90000,1584114822548,1584132963877,3
85542,0.10000,1584122501879,1584132934741,1
85543,0.30000,1584122501879,1584132934741,2
85555,0.00000,1584131574107,1584132689839,1
85556,0.85000,1584131574107,1584132689839,2
85558,-0.70000,1584130943845,1584132623352,1
85559,-0.50000,1584130943845,1584132623352,2
85562,-0.65000,1584132352325,1584132597138,1
85568,-0.70000,1584121561149,1584132485312,1
85569,-0.30000,1584121561149,1584132485312,2
85576,-0.90000,1584131184033,1584132366716,1
85577,-0.90000,1584131184033,1584132366716,2
85579,-0.90000,1584100204931,1584132360128,1
85580,-0.60000,1584100204931,1584132360128,2
85581,0.90000,1584100204931,1584132360128,3
85590,-0.90000,1584121561149,1584132262060,1
85591,-0.80000,1584121561149,1584132262060,2
85592,-0.90000,1584105251199,1584132256275,1
85593,-0.90000,1584105251199,1584132256275,2
85598,-0.90000,1584130714978,1584132193229,1
85599,0.00000,1584130714978,1584132193229,2
85602,-0.70000,1584124430241,1584132176540,1
85603,0.90000,1584124430241,1584132176540,2
85604,0.20000,1584122501879,1584132124744,1
85605,-0.80000,1584122501879,1584132124744,2
85606,-0.90000,1584128354669,1584132112978,1
85607,-0.90000,1584128354669,1584132112978,2
85608,0.50000,1584128354669,1584132112978,3
85614,-0.90000,1584071495542,1584132070807,1
85619,-0.60000,1584095687633,1584132016945,1
85620,-0.90000,1584095687633,1584132016945,2
85624,0.85000,1584131250200,1584131806101,1
85625,0.85000,1584131250200,1584131806101,2
85642,0.30000,1583442662934,1584131611198,1
85643,0.90000,1583442662934,1584131611198,2
85651,-0.90000,1584108633551,1584131565966,1
85652,-0.40000,1584108633551,1584131565966,2
85662,-0.80000,1584105251199,1584131482740,1
85663,-0.90000,1584105251199,1584131482740,2
85664,-0.90000,1584105251199,1584131482740,3
85665,0.40000,1584105251199,1584131482740,4
85666,-0.90000,1584105251199,1584131482740,5
85667,-0.90000,1584105251199,1584131482740,6
85670,0.10000,1584086229451,1584131460428,1
85671,0.30000,1584086229451,1584131460428,2
85672,-0.80000,1584128354669,1584131447556,1
85673,0.20000,1584128354669,1584131447556,2
85674,0.80000,1584128354669,1584131447556,3
85677,-0.90000,1584128354669,1584131441189,1
85678,0.20000,1584128354669,1584131441189,2
85679,-0.90000,1584105251199,1584131424208,1
85680,-0.90000,1584105251199,1584131424208,2
85681,-0.30000,1584128354669,1584131414004,1
85682,-0.50000,1584128354669,1584131414004,2
85688,0.30000,1584117339607,1584131393562,1
85689,1.00000,1584117339607,1584131393562,2
85690,-0.50000,1584087552910,1584131389979,1
85691,0.46667,1584087552910,1584131389979,2
85693,-0.20000,1584129774173,1584131384678,1
85694,-0.30000,1584129774173,1584131384678,2
85695,-0.90000,1584129774173,1584131384678,3
85708,-0.90000,1584130956601,1584131249701,1
85709,0.20000,1584130956601,1584131249701,2
85710,-0.45000,1584130609217,1584131236625,1
85711,0.10000,1583963027011,1584131226740,1
85712,-0.90000,1584106058120,1584131224398,1
85713,-0.80000,1584106058120,1584131224398,2
85726,-0.50000,1584060941186,1584131151958,1
85727,-0.50000,1584060941186,1584131151958,2
85728,0.90000,1584060941186,1584131151958,3
85729,0.10000,1584081180021,1584131151431,1
85730,0.10000,1584128354669,1584131148763,1
85738,-0.90000,1584130609217,1584131114049,1
85739,-0.80000,1584130609217,1584131114049,2
85740,-0.90000,1584130609217,1584131114049,3
85741,-0.80000,1584087552910,1584131092513,1
85742,-0.70000,1584087552910,1584131092513,2
85747,-0.90000,1584122501879,1584131069391,1
85748,-0.20000,1584122501879,1584131069391,2
85780,-0.70000,1584130122977,1584130932077,1
85781,-0.63333,1584130122977,1584130932077,2
85785,-0.90000,1584105251199,1584130929924,1
85786,-0.60000,1584105251199,1584130929924,2
85800,-0.63750,1584117294453,1584130845746,1
85811,-0.40000,1584105251199,1584130744205,1
85812,-0.60000,1584105251199,1584130744205,2
85814,-0.30000,1584105251199,1584130706709,1
85815,0.40000,1584105251199,1584130706709,2
85816,0.04000,1584105037966,1584130705223,1
85817,-0.60000,1584130568302,1584130700503,1
85818,0.00000,1584130568302,1584130700503,2
85821,-0.55000,1584130062672,1584130641645,1
85822,0.50000,1584130062672,1584130641645,2
85825,0.00000,1584124719319,1584130613110,1
85826,0.10000,1584124719319,1584130613110,2
85827,-0.90000,1584119685942,1584130611640,1
85828,0.10000,1584119685942,1584130611640,2
85842,-0.90000,1584099221676,1584130526932,1
85843,-0.90000,1584099221676,1584130526932,2
85844,-0.10000,1584113259375,1584130504413,1
85845,0.90000,1584113259375,1584130504413,2
85852,0.95000,1583848504756,1584130392567,1
85853,1.00000,1584093518474,1584130374415,1
85854,0.10000,1584093518474,1584130374415,2
85855,1.00000,1584093518474,1584130374415,3
85856,0.80000,1584093518474,1584130374415,4
85871,-0.50000,1584121648334,1584130264227,1
85872,0.55000,1584121648334,1584130264227,2
85892,-0.90000,1584087552910,1584130052043,1
85893,-0.90000,1584087552910,1584130052043,2
85901,-0.90000,1584015305444,1584130009340,1
85902,-0.30000,1584015305444,1584130009340,2
85921,-0.80000,1583944469870,1584129897499,1
85922,-0.60000,1583944469870,1584129897499,2
